BLOCKID,HOUSE
090093520002004, 73
090093518001011, 73
090093521002013, 73
090093508001003, 73
090093523002032, 73
090093523002012, 73
090093509002010, 73
090093521001000, 73
090093523002029, 73
090093523001032, 73
090093520002030, 73
090093525002007, 73
090093510001006, 73
090093521003008, 73
090093521001010, 73
090093522001014, 73
090093523002015, 73
090093520003013, 73
090093518003017, 73
090093518001024, 73
090093520002032, 73
090093508004007, 73
090093518001016, 73
090093509002012, 73
090093521002009, 73
090093508002007, 73
090093523002002, 73
090093525002002, 73
090093520001015, 73
090093520002020, 73
090093523002005, 73
090093510002004, 73
090093521002006, 73
090093508001002, 73
090093520001001, 73
090093520002001, 73
090093521003009, 73
090093523002030, 73
090093520003014, 73
090093520002015, 73
090093508003004, 73
090093520002031, 73
090093509002003, 73
090093525002010, 73
090093523001028, 73
090093508004001, 73
090093520002009, 73
090093518001014, 73
090093516011000, 73
090093521002002, 73
090093523001011, 73
090093523001022, 73
090093523001006, 73
090093509001002, 73
090093521002017, 73
090093521001007, 73
090093523001029, 73
090093523002017, 73
090093521002010, 73
090093521002001, 73
090093509001005, 73
090093523001007, 73
090093523002007, 73
090093516011003, 73
090093520002011, 73
090093509001013, 73
090093523002004, 73
090093518002008, 73
090093516011002, 73
090093520001004, 73
090093508002003, 73
090093523002036, 73
090093518001022, 73
090093518003006, 73
090093509001016, 73
090093518001013, 73
090093523002034, 73
090093521002005, 73
090093520002010, 73
090093518001026, 73
090093525002006, 73
090093510001001, 73
090093520003000, 73
090093523002035, 73
090093518003012, 73
090093510001003, 73
090093525002005, 73
090093520002019, 73
090093518003005, 73
090093520002002, 73
090093508004004, 73
090093521001002, 73
090093510001004, 73
090093523002020, 73
090093516011001, 73
090093509001003, 73
090093508002002, 73
090093508002000, 73
090093521002014, 73
090093510001013, 73
090093508004006, 73
090093522001004, 73
090093509001023, 73
090093509002001, 73
090093509001014, 73
090093509002000, 73
090093523002014, 73
090093509002004, 73
090093510001007, 73
090093518001028, 73
090093523001013, 73
090093523002021, 73
090093520001002, 73
090093523002009, 73
090093508002005, 73
090093510001000, 73
090093521002018, 73
090093518001017, 73
090093520002000, 73
090093508003002, 73
090093518001004, 73
090093521001012, 73
090093509001007, 73
090093518001023, 73
090093520002014, 73
090093525002004, 73
090093520001013, 73
090093521002008, 73
090093508002006, 73
090093523002026, 73
090093509001010, 73
090093523002011, 73
090093518001007, 73
090093523002022, 73
090093518001006, 73
090093518001027, 73
090093508004000, 73
090093508004005, 73
090093518001005, 73
090093520001009, 73
090093523002031, 73
090093509001019, 73
090093508002001, 73
090093518001001, 73
090093510001008, 73
090093518001010, 73
090093518003015, 73
090093509002011, 73
090093509001012, 73
090093520002022, 73
090093520003001, 73
090093518003013, 73
090093518001012, 73
090093523001021, 73
090093522001002, 73
090093521002015, 73
090093523002027, 73
090093523001024, 73
090093525002003, 73
090093510001018, 73
090093509002002, 73
090093520003002, 73
090093521001013, 73
090093518003003, 73
090093520002017, 73
090093509001022, 73
090093518003004, 73
090093520001012, 73
090093510001005, 73
090093519002004, 73
090093510002002, 73
090093520003011, 73
090093518003011, 73
090093518003007, 73
090093521002012, 73
090093521002016, 73
090093523002025, 73
090093518001008, 73
090093509001015, 73
090093518001002, 73
090093518003016, 73
090093523002008, 73
090093525002001, 73
090093520002005, 73
090093520001011, 73
090093518001000, 73
090093509002006, 73
090093521003007, 73
090093520003004, 73
090093520002013, 73
090093520001014, 73
090093523002038, 73
090093518003008, 73
090093508002004, 73
090093518003000, 73
090093521001011, 73
090093520002016, 73
090093520002027, 73
090093518001018, 73
090093523002013, 73
090093523001023, 73
090093523002006, 73
090093520001010, 73
090093509001006, 73
090093509001025, 73
090093523002028, 73
090093518001009, 73
090093509002005, 73
090093520002025, 73
090093509001011, 73
090093509001001, 73
090093509001000, 73
090093520002018, 73
090093521002011, 73
090093509001008, 73
090093523001010, 73
090093523001009, 73
090093518003010, 73
090093523002023, 73
090093520002007, 73
090093520001016, 73
090093518001015, 73
090093509001009, 73
090093518003014, 73
090093520001008, 73
090093520002008, 73
090093518003009, 73
090093523002037, 73
090093523002000, 73
090093520001006, 73
090093520002026, 73
090093521001009, 73
090093508004002, 73
090093523002003, 73
090093521002004, 73
090093520002028, 73
090093523001026, 73
090093520002021, 73
090093509002008, 73
090093523001020, 73
090093509001018, 73
090093520002003, 73
090093518003002, 73
090093520003006, 73
090093520003005, 73
090093522001003, 73
090093523002039, 73
090093509001017, 73
090093509001024, 73
090093513003006, 74
090093528001016, 74
090093527021010, 74
090093513003001, 74
090093527012002, 74
090093527023001, 74
090093527012008, 74
090093513001004, 74
090093513001006, 74
090093528001000, 74
090093528001018, 74
090093526001001, 74
090093528001021, 74
090093513003012, 74
090093527012007, 74
090093526001011, 74
090093527022004, 74
090093527024006, 74
090093527024010, 74
090093526002006, 74
090093513002014, 74
090093527013004, 74
090093527013008, 74
090093526001000, 74
090093526002004, 74
090093527023003, 74
090093528001013, 74
090093527021015, 74
090093526002016, 74
090093513003009, 74
090093527021012, 74
090093527011006, 74
090093513003014, 74
090093527021013, 74
090093526002002, 74
090093527021007, 74
090093527013000, 74
090093527024007, 74
090093527021001, 74
090093526002003, 74
090093528003006, 74
090093527013002, 74
090093513003016, 74
090093513001008, 74
090093527013001, 74
090093528001002, 74
090093527012006, 74
090093527022006, 74
090093513003005, 74
090093527021014, 74
090093513003002, 74
090093527011004, 74
090093527011009, 74
090093527022000, 74
090093526001009, 74
090093528001008, 74
090093513002007, 74
090093527011003, 74
090093513002003, 74
090093527011010, 74
090093528001017, 74
090093528003002, 74
090093513002004, 74
090093526002010, 74
090093526001007, 74
090093526003001, 74
090093527022007, 74
090093527021009, 74
090093528003005, 74
090093528001004, 74
090093526002008, 74
090093513002013, 74
090093513002010, 74
090093513002012, 74
090093526002000, 74
090093526002015, 74
090093513001009, 74
090093513001010, 74
090093527024008, 74
090093526003007, 74
090093526003005, 74
090093528001011, 74
090093527023005, 74
090093526001014, 74
090093528001024, 74
090093526003003, 74
090093527011000, 74
090093527024011, 74
090093527022005, 74
090093513003010, 74
090093528001022, 74
090093527024000, 74
090093527011005, 74
090093527023006, 74
090093528001001, 74
090093527013005, 74
090093527021008, 74
090093527021004, 74
090093513002008, 74
090093513001007, 74
090093526002007, 74
090093526002014, 74
090093528003004, 74
090093527024009, 74
090093526001010, 74
090093526003002, 74
090093527022003, 74
090093526003006, 74
090093527024012, 74
090093527012001, 74
090093526002012, 74
090093527011001, 74
090093528001015, 74
090093527012000, 74
090093528001003, 74
090093513002015, 74
090093513001002, 74
090093527024004, 74
090093513003008, 74
090093526002005, 74
090093513001005, 74
090093513003000, 74
090093526002017, 74
090093526003000, 74
090093526001013, 74
090093513003007, 74
090093513001013, 74
090093513003004, 74
090093527021011, 74
090093527013007, 74
090093527024005, 74
090093526001005, 74
090093526002009, 74
090093528003008, 74
090093528003000, 74
090093513002002, 74
090093527013003, 74
090093526003008, 74
090093528001019, 74
090093527023002, 74
090093513003017, 74
090093513003003, 74
090093513002011, 74
090093527023004, 74
090093513001001, 74
090093526002011, 74
090093527024013, 74
090093527013006, 74
090093513001012, 74
090093528001006, 74
090093528003003, 74
090093526002013, 74
090093527024001, 74
090093527012005, 74
090093527011008, 74
090093513002017, 74
090093527021000, 74
090093528001014, 74
090093513001011, 74
090093527012004, 74
090093513001003, 74
090093527022002, 74
090093526001012, 74
090093526003011, 74
090093527012003, 74
090093527023000, 74
090093513002000, 74
090093528003007, 74
090093526003010, 74
090093527024002, 74
090093527021006, 74
090093513002009, 74
090093526001004, 74
090093528001007, 74
090093528003001, 74
090093526003004, 74
090093528001023, 74
090093513003011, 74
090093513002016, 74
090093527021005, 74
090093513003013, 74
090093526001002, 74
090093526002001, 74
090093527011002, 74
090093513002006, 74
090093528001005, 74
090093513001000, 74
090093528001020, 74
090093527024003, 74
090093513002005, 74
090093526003009, 74
090093526001006, 74
090093528001012, 74
090093527022001, 74
090093513003015, 74
090093527021003, 74
090093526001008, 74
090093513002001, 74
090093527011007, 74
090093526001003, 74
090093527021002, 74
090093517001006, 75
090093517002009, 75
090093514003004, 75
090093501011009, 75
090093501014019, 75
090093501014026, 75
090093517002001, 75
090093513004011, 75
090093515001002, 75
090093514002000, 75
090093514003001, 75
090093508001007, 75
090093501014002, 75
090093512003003, 75
090093508003007, 75
090093517001004, 75
090093512002002, 75
090093514002006, 75
090093501014001, 75
090093505002013, 75
090093501011007, 75
090093501012008, 75
090093513004000, 75
090093501012000, 75
090093501013003, 75
090093501014022, 75
090093514002003, 75
090093512003010, 75
090093514002010, 75
090093505001004, 75
090093519002008, 75
090093514002004, 75
090093501014016, 75
090093512003012, 75
090093517001005, 75
090093519002021, 75
090093514003002, 75
090093514001001, 75
090093514001003, 75
090093517001017, 75
090093512002004, 75
090093505002005, 75
090093517002014, 75
090093514002007, 75
090093517002007, 75
090093515001009, 75
090093517001015, 75
090093504002010, 75
090093501012003, 75
090093519002037, 75
090093505002012, 75
090093501012005, 75
090093517002002, 75
090093515002007, 75
090093504002004, 75
090093517001003, 75
090093519002002, 75
090093517001013, 75
090093519002036, 75
090093514002005, 75
090093515002006, 75
090093517001012, 75
090093508001001, 75
090093512003006, 75
090093508001008, 75
090093512003001, 75
090093504002007, 75
090093519002013, 75
090093501012013, 75
090093501014027, 75
090093501013009, 75
090093519002019, 75
090093505002003, 75
090093513004001, 75
090093508003010, 75
090093514002013, 75
090093501014023, 75
090093505002004, 75
090093519002003, 75
090093514001005, 75
090093508001006, 75
090093514003007, 75
090093501013005, 75
090093508001000, 75
090093517002012, 75
090093501011001, 75
090093519002035, 75
090093519002012, 75
090093512003011, 75
090093519002015, 75
090093501011008, 75
090093514003005, 75
090093505002002, 75
090093514002002, 75
090093505002015, 75
090093517001002, 75
090093519002010, 75
090093501013000, 75
090093505002016, 75
090093505002019, 75
090093501014020, 75
090093514002012, 75
090093504001010, 75
090093513004012, 75
090093505002000, 75
090093505002006, 75
090093505001000, 75
090093519002020, 75
090093508001004, 75
090093501012006, 75
090093505001001, 75
090093501013001, 75
090093501014021, 75
090093501013008, 75
090093505002014, 75
090093504001012, 75
090093504001015, 75
090093505002008, 75
090093515003004, 75
090093517001009, 75
090093514001000, 75
090093514003000, 75
090093504001009, 75
090093514001002, 75
090093501012001, 75
090093515001004, 75
090093517002000, 75
090093501013010, 75
090093501011011, 75
090093513004009, 75
090093517002008, 75
090093515001005, 75
090093519002017, 75
090093508003003, 75
090093501014025, 75
090093512003005, 75
090093515001003, 75
090093501011012, 75
090093501014007, 75
090093508001005, 75
090093505002001, 75
090093517001008, 75
090093513004006, 75
090093515002004, 75
090093504001008, 75
090093504001007, 75
090093505002010, 75
090093514002009, 75
090093501014008, 75
090093528001010, 75
090093512002006, 75
090093512003004, 75
090093501012016, 75
090093508003006, 75
090093508003009, 75
090093517002013, 75
090093514001006, 75
090093519002018, 75
090093515002011, 75
090093517001001, 75
090093512002005, 75
090093504001005, 75
090093504002005, 75
090093504001016, 75
090093501014018, 75
090093501014017, 75
090093515001001, 75
090093514002011, 75
090093519002038, 75
090093512003000, 75
090093504001014, 75
090093501014024, 75
090093514001004, 75
090093513004004, 75
090093513004008, 75
090093517001011, 75
090093519002014, 75
090093517002010, 75
090093504002012, 75
090093501012011, 75
090093504002008, 75
090093517001010, 75
090093515001000, 75
090093513004007, 75
090093501014010, 75
090093501011004, 75
090093512002007, 75
090093517002004, 75
090093514002008, 75
090093519002034, 75
090093501012007, 75
090093519002001, 75
090093501012012, 75
090093504002011, 75
090093504002002, 75
090093513004010, 75
090093501014003, 75
090093501014012, 75
090093501013002, 75
090093505001005, 75
090093508003005, 75
090093512003008, 75
090093501014004, 75
090093504001006, 75
090093505002017, 75
090093501011006, 75
090093501011003, 75
090093501012009, 75
090093512003013, 75
090093501012010, 75
090093501014028, 75
090093517001007, 75
090093517002006, 75
090093501011010, 75
090093515001006, 75
090093501011005, 75
090093501012002, 75
090093501012015, 75
090093517002003, 75
090093519002006, 75
090093517001000, 75
090093512003002, 75
090093508003008, 75
090093505002018, 75
090093528001009, 75
090093508003011, 75
090093504001011, 75
090093519002000, 75
090093501013006, 75
090093515001008, 75
090093514003003, 75
090093519002024, 75
090093501014005, 75
090093517002005, 75
090093517002011, 75
090093519002023, 75
090093513004002, 75
090093505001003, 75
090093505001006, 75
090093501012014, 75
090093501014013, 75
090093513004003, 75
090093505002007, 75
090093512002003, 75
090093501011002, 75
090093515002000, 75
