BLOCKID,SENATE
090158003003011, 29
090159041013026, 29
090159031021026, 29
090159045002004, 29
090158004002004, 29
090159045002007, 29
090159041013016, 29
090158250001013, 29
090159041021017, 29
090158005021018, 29
090158006002009, 29
090159031012005, 29
090159045001017, 29
090159031013001, 29
090159032001012, 29
090138811002014, 29
090138811004003, 29
090138815003000, 29
090158005023020, 29
090159001004006, 29
090159041012010, 29
090159051012029, 29
090159031021020, 29
090159002002011, 29
090159032002041, 29
090138813004020, 29
090138813004021, 29
090159045004013, 29
090159045001019, 29
090159025002017, 29
090159031022009, 29
090159045004003, 29
090159041011009, 29
090159041011023, 29
090159045003015, 29
090159041021003, 29
090158003001017, 29
090158005023001, 29
090158005023018, 29
090159041022037, 29
090159051021012, 29
090158005011018, 29
090159051011008, 29
090159041022016, 29
090159041022064, 29
090158005021015, 29
090159045005002, 29
090159032002040, 29
090159032002025, 29
090159001003023, 29
090158005023012, 29
090159041022047, 29
090159025003006, 29
090159061001015, 29
090159061003010, 29
090138815002019, 29
090138815002016, 29
090138813001006, 29
090138811003009, 29
090159025004004, 29
090158250002016, 29
090159032001011, 29
090138811001016, 29
090159045005032, 29
090159044002006, 29
090158006002005, 29
090159041022003, 29
090158005013007, 29
090159051021014, 29
090159041022011, 29
090159041022059, 29
090159002002003, 29
090159061002008, 29
090158005012004, 29
090159001003005, 29
090159031013020, 29
090159041022019, 29
090158250001020, 29
090159002004014, 29
090159061002016, 29
090138815002031, 29
090159001004011, 29
090159025003019, 29
090159031012006, 29
090158250002009, 29
090138813004003, 29
090138812001023, 29
090138811003018, 29
090159044003011, 29
090159045003012, 29
090159051021035, 29
090159051022018, 29
090159025003016, 29
090159032002012, 29
090159041011004, 29
090159051021016, 29
090158005012014, 29
090158003002019, 29
090159041022027, 29
090159051021006, 29
090159001002033, 29
090158005021009, 29
090159031021017, 29
090159041022020, 29
090159001003001, 29
090159002002016, 29
090158007001001, 29
090159044003017, 29
090159061001018, 29
090159031021000, 29
090138811001013, 29
090159025004007, 29
090159002004023, 29
090158250002017, 29
090159001003022, 29
090159025004013, 29
090159025003015, 29
090159031021044, 29
090159051012004, 29
090159031023008, 29
090159051012003, 29
090159051021059, 29
090159032002036, 29
090159031023016, 29
090159045003007, 29
090159061003016, 29
090158004002016, 29
090158005023007, 29
090158006003004, 29
090159041022045, 29
090159044004008, 29
090159001004023, 29
090158005021006, 29
090159032002002, 29
090159001004019, 29
090159032001038, 29
090159002004027, 29
090159061002001, 29
090138811005013, 29
090138813002013, 29
090159002003002, 29
090158007001000, 29
090159001001019, 29
090159041011013, 29
090159031013013, 29
090159031011001, 29
090159001002026, 29
090159002003033, 29
090158250002008, 29
090158006001014, 29
090138812001005, 29
090138811002007, 29
090159032002010, 29
090159032002008, 29
090158004002012, 29
090159045002000, 29
090159031023015, 29
090159001004017, 29
090158005011008, 29
090158004003013, 29
090159045001009, 29
090159002002021, 29
090159032001035, 29
090159032001008, 29
090159001001025, 29
090159031013016, 29
090138811001006, 29
090159032002026, 29
090159041022026, 29
090159031011011, 29
090138813001025, 29
090138813004007, 29
090138813004001, 29
090138811003001, 29
090138815002004, 29
090159051012020, 29
090159025002009, 29
090159044001029, 29
090158006001018, 29
090159001004018, 29
090159025002034, 29
090158007002006, 29
090158007001011, 29
090159025002031, 29
090159045003000, 29
090159001004024, 29
090159001004032, 29
090159002002027, 29
090158005022014, 29
090159001002025, 29
090159061001030, 29
090159001001018, 29
090138815002012, 29
090138811001007, 29
090138815001009, 29
090159044004027, 29
090159001004021, 29
090159025001002, 29
090159061002028, 29
090159025001007, 29
090159031022014, 29
090158005013005, 29
090138813003005, 29
090159044004018, 29
090158006003016, 29
090158006001005, 29
090158003001015, 29
090159044004031, 29
090159044001017, 29
090159051013003, 29
090159051021009, 29
090158250001027, 29
090159031022002, 29
090158250001021, 29
090158005021024, 29
090158005012006, 29
090158005012003, 29
090159001003003, 29
090159001004015, 29
090159001002020, 29
090159031021021, 29
090159061001040, 29
090159031023003, 29
090159032001013, 29
090159002002010, 29
090138815004006, 29
090138811001020, 29
090138811003002, 29
090138812001010, 29
090159045005017, 29
090158003003001, 29
090158004002000, 29
090159045005021, 29
090159044001022, 29
090159002004012, 29
090138813001015, 29
090159051013016, 29
090159044001005, 29
090159045004002, 29
090158006002004, 29
090159045005014, 29
090158003002008, 29
090159045005031, 29
090159051021022, 29
090159041011024, 29
090159051011002, 29
090159025003018, 29
090159031021002, 29
090159061002019, 29
090138815001003, 29
090138812001002, 29
090138813002015, 29
090138813004018, 29
090138811003008, 29
090138811003012, 29
090159002003025, 29
090159031012000, 29
090159002003030, 29
090138811002013, 29
090138811001018, 29
090159044003010, 29
090159051012028, 29
090159051021041, 29
090159051022021, 29
090159031011019, 29
090159045005028, 29
090159025004029, 29
090158004003009, 29
090158005023024, 29
090158003002015, 29
090159031021034, 29
090158250001012, 29
090138811001009, 29
090138811002009, 29
090138815002015, 29
090159045001021, 29
090159051013000, 29
090159045003005, 29
090159041022066, 29
090159045002008, 29
090159002004007, 29
090158004002014, 29
090138813004015, 29
090138813001011, 29
090159025004025, 29
090159044002005, 29
090159044003001, 29
090159041011008, 29
090158005011023, 29
090159041022006, 29
090159044003005, 29
090159051012021, 29
090159044001014, 29
090158005021027, 29
090159041021024, 29
090159002004020, 29
090159041013003, 29
090159041012021, 29
090159032002001, 29
090159032002013, 29
090159031013002, 29
090159041011027, 29
090159001001002, 29
090159025003000, 29
090138815003008, 29
090138815001008, 29
090138811001010, 29
090138812001024, 29
090159051021039, 29
090158004002009, 29
090159025002007, 29
090158006001002, 29
090159061001006, 29
090159025003021, 29
090158005023008, 29
090158006002007, 29
090138811003005, 29
090138813004023, 29
090138815003006, 29
090158006001009, 29
090159025001023, 29
090159044003006, 29
090159032002023, 29
090159045003002, 29
090159025001004, 29
090158005023013, 29
090158006001001, 29
090159044004029, 29
090159045003004, 29
090159051013006, 29
090158007003005, 29
090159002003028, 29
090158006001013, 29
090158004003002, 29
090158250002007, 29
090159061001003, 29
090159001004007, 29
090159032002028, 29
090158005021020, 29
090159001002004, 29
090138813001008, 29
090138813003012, 29
090138815002025, 29
090158005021010, 29
090159025001020, 29
090159032001032, 29
090158006001004, 29
090159061001021, 29
090159025003013, 29
090159041022015, 29
090158005011022, 29
090159061001022, 29
090159031021008, 29
090138815002001, 29
090138815001010, 29
090138813002012, 29
090138811004008, 29
090159045005034, 29
090159045004005, 29
090159025004022, 29
090159051021011, 29
090159044001030, 29
090159025001003, 29
090159041012003, 29
090159045004006, 29
090159044004021, 29
090159045002010, 29
090159045003021, 29
090159045005001, 29
090158005023010, 29
090159041012016, 29
090158005021030, 29
090159031022000, 29
090159031023018, 29
090158005021004, 29
090158006001015, 29
090158003003008, 29
090159001001004, 29
090159001003000, 29
090159061001025, 29
090159002004003, 29
090138815002032, 29
090138815002028, 29
090138811001012, 29
090159061002012, 29
090159061002015, 29
090159032002038, 29
090159045005004, 29
090159001002007, 29
090159061004015, 29
090159051021026, 29
090159002004028, 29
090159032001015, 29
090138813004022, 29
090158006003011, 29
090158003001019, 29
090159025001008, 29
090158003002017, 29
090159031022003, 29
090158006003019, 29
090158006001007, 29
090158006003010, 29
090159045005016, 29
090159061004007, 29
090159032002029, 29
090159032001025, 29
090159032001027, 29
090159025004008, 29
090159002003013, 29
090159061004001, 29
090158250002011, 29
090138811005021, 29
090138815002017, 29
090138813002005, 29
090159051012012, 29
090159002003026, 29
090159001003015, 29
090159031013019, 29
090159044002010, 29
090158250002013, 29
090159061004011, 29
090159041011011, 29
090138813001020, 29
090138813001005, 29
090159051011011, 29
090159044004022, 29
090159051012018, 29
090158007001021, 29
090159051021047, 29
090158005021022, 29
090158006003017, 29
090158007003011, 29
090158005022011, 29
090159031012012, 29
090158006002002, 29
090159061001010, 29
090159061003008, 29
090159061004012, 29
090159001002009, 29
090159002003019, 29
090159031021022, 29
090159031011015, 29
090159051012005, 29
090138812001007, 29
090138815002003, 29
090138811003007, 29
090138815003001, 29
090138815004007, 29
090159001004027, 29
090159031023024, 29
090159002004009, 29
090159025004006, 29
090159051022007, 29
090159044004032, 29
090159045004021, 29
090159051012000, 29
090159031021042, 29
090138813003008, 29
090159051011003, 29
090159031013023, 29
090159045005030, 29
090158005013000, 29
090159045004015, 29
090159032002019, 29
090158004002010, 29
090158005011006, 29
090159045002005, 29
090159025002015, 29
090159045004012, 29
090158007001014, 29
090159041021008, 29
090159041013020, 29
090159041013025, 29
090159051022012, 29
090159001001022, 29
090159025003025, 29
090159002002026, 29
090158006003028, 29
090158005013010, 29
090159002002000, 29
090159032001033, 29
090159025004005, 29
090159002003046, 29
090159031012013, 29
090159061002029, 29
090138811001023, 29
090138812001004, 29
090138811002000, 29
090138811001005, 29
090159044001008, 29
090158004003003, 29
090159001004014, 29
090159025004015, 29
090159025003001, 29
090158250002003, 29
090159061001036, 29
090159031021007, 29
090138812001018, 29
090138813001017, 29
090159051013005, 29
090159044001018, 29
090158003003005, 29
090158004002019, 29
090158005021002, 29
090159041013024, 29
090159044003018, 29
090159044004025, 29
090159045001013, 29
090159044001013, 29
090159032001003, 29
090159032001010, 29
090159001001020, 29
090158250001029, 29
090159041021012, 29
090159041021016, 29
090159041022009, 29
090158004003014, 29
090159044001012, 29
090159031013009, 29
090159031012016, 29
090138813002019, 29
090138815003009, 29
090138813003009, 29
090159032001017, 29
090158007003012, 29
090159061001043, 29
090158005023004, 29
090159041021018, 29
090159002004021, 29
090159031021015, 29
090138812001021, 29
090159051013001, 29
090159051021020, 29
090159051021050, 29
090159044003000, 29
090159045005029, 29
090159032002044, 29
090159041012004, 29
090159025002005, 29
090159041022034, 29
090158003002016, 29
090158004001003, 29
090159045005020, 29
090158007001010, 29
090158003001010, 29
090158250002025, 29
090158005021033, 29
090159061004010, 29
090159032002039, 29
090159032002015, 29
090159044003002, 29
090159031023017, 29
090159032001024, 29
090159041011030, 29
090138811005007, 29
090138811004000, 29
090158005023023, 29
090159002003009, 29
090158005021000, 29
090159045001011, 29
090159025003012, 29
090158003003007, 29
090159061002022, 29
090138811003000, 29
090138813001000, 29
090159051022004, 29
090159051012015, 29
090159044003003, 29
090159001002013, 29
090159001004029, 29
090159041012006, 29
090159051021008, 29
090159041021005, 29
090158005011007, 29
090159041013006, 29
090158004002001, 29
090158006003001, 29
090158005022019, 29
090158005022005, 29
090159045005022, 29
090159041013030, 29
090159032002014, 29
090159001001012, 29
090159001002003, 29
090159001002014, 29
090159002002009, 29
090159032001043, 29
090159031012010, 29
090158250002002, 29
090138811004009, 29
090159031021018, 29
090159025003011, 29
090158250002006, 29
090159045001014, 29
090159051021027, 29
090159061001044, 29
090159031021011, 29
090159051021060, 29
090138813003000, 29
090159045004009, 29
090159041022046, 29
090159045004018, 29
090159032002030, 29
090159041011006, 29
090158003001003, 29
090158007003015, 29
090159041022055, 29
090159041022051, 29
090158003001009, 29
090159045003016, 29
090158003001012, 29
090158005021003, 29
090159001001009, 29
090158005012011, 29
090158004002007, 29
090158250002023, 29
090159051021053, 29
090159032001002, 29
090159001003012, 29
090159044001011, 29
090159025001021, 29
090158005023006, 29
090159051021042, 29
090159002002014, 29
090138811004007, 29
090138813002022, 29
090138815002023, 29
090138815002030, 29
090158005022021, 29
090159032001031, 29
090158250001000, 29
090159025002023, 29
090159025003003, 29
090159032001029, 29
090159045005003, 29
090159031021033, 29
090159025001005, 29
090138813001024, 29
090159001002030, 29
090159041011001, 29
090159044004005, 29
090158007003007, 29
090158003002009, 29
090158004002008, 29
090158005023009, 29
090158003002002, 29
090158003001014, 29
090159041013031, 29
090159051021002, 29
090159031021027, 29
090159001004033, 29
090159025004002, 29
090158250002024, 29
090158005013009, 29
090159001002000, 29
090159031012015, 29
090159061001011, 29
090159051012025, 29
090138815003020, 29
090138811005014, 29
090138811005006, 29
090138811004010, 29
090138815004009, 29
090159061003018, 29
090159001003024, 29
090158007003014, 29
090159061002003, 29
090158006001010, 29
090159025002014, 29
090159001001026, 29
090159044004017, 29
090159002004011, 29
090159041022005, 29
090159031022012, 29
090159032001016, 29
090138813004014, 29
090138811005026, 29
090138811004005, 29
090052534004014, 30
090052611004013, 30
090012571001012, 30
090052602002022, 30
090053108042000, 30
090052535001002, 30
090053421004004, 30
090052535003003, 30
090053107004016, 30
090012053002007, 30
090012202001005, 30
090053202005002, 30
090053103001006, 30
090052532003015, 30
090053201025010, 30
090052621001018, 30
090012053002011, 30
090012571002003, 30
